year,estado,gini,decil_1,decil_2,decil_3,decil_4,decil_5,decil_6,decil_7,decil_8,decil_9,decil_10,p1_Respuesta_1,p1_Respuesta_2,p1_Respuesta_3,p1_Respuesta_4,p1_Respuesta_5,p1_Respuesta_6,p10_Respuesta_1,p10_Respuesta_2,p10_Respuesta_3,p10_Respuesta_4,p11_Respuesta_1,p11_Respuesta_2,p11_Respuesta_3,p11_Respuesta_4,p11_Respuesta_5,p11_Respuesta_6,p12_Respuesta_1,p12_Respuesta_2,p12_Respuesta_3,p12_Respuesta_4,p12_Respuesta_5,p12_Respuesta_6,p12_Respuesta_7,p13_Respuesta_1,p13_Respuesta_2,p13_Respuesta_3,p13_Respuesta_4,p13_Respuesta_5,p13_Respuesta_6,p14_Respuesta_1,p14_Respuesta_2,p14_Respuesta_3,p14_Respuesta_4,p15_Respuesta_1,p15_Respuesta_2,p15_Respuesta_3,p15_Respuesta_4,p2_Respuesta_1,p2_Respuesta_2,p2_Respuesta_3,p2_Respuesta_4,p2_Respuesta_5,p2_Respuesta_6,p3_Respuesta_1,p3_Respuesta_2,p3_Respuesta_3,p3_Respuesta_4,p3_Respuesta_5,p3_Respuesta_6,p4_Respuesta_1,p4_Respuesta_2,p4_Respuesta_3,p4_Respuesta_4,p4_Respuesta_5,p4_Respuesta_6,p5_Respuesta_1,p5_Respuesta_2,p5_Respuesta_3,p5_Respuesta_4,p5_Respuesta_5,p5_Respuesta_6,p6_Respuesta_1,p6_Respuesta_2,p6_Respuesta_3,p6_Respuesta_4,p6_Respuesta_5,p6_Respuesta_6,p7_Respuesta_1,p7_Respuesta_2,p7_Respuesta_3,p7_Respuesta_4,p8_Respuesta_1,p8_Respuesta_2,p8_Respuesta_3,p8_Respuesta_4,p9_Respuesta_1,p9_Respuesta_2,p9_Respuesta_3,Percepcion_Economica_Personal_Positiva,Percepcion_Economica_Personal_Negativa,Percepcion_Naciona_Positiva,Percepcion_Nacional_Negativa,Consumo_Ahorro_Positivo,Consumo_Ahorro_Negativo,Incertidumbre_Economica_Personal,Incertidumbre_Economica_Nacional,ingreso_promedio_total
2018,AGUASCALIENTES,0.3918681047422975,12897.004214827297,21632.406708729133,28037.09158560229,33974.63602221101,41194.12945077401,48830.98997053211,57956.41072846378,70328.633795753,92548.18897974704,179513.16450338918,0.5806163465832961,12.23760607414024,55.24787851719518,31.353282715497983,0.5806163465832961,,14.694059848146493,84.81464939705225,0.4912907548012505,,,26.619026351049573,35.77489950870925,37.29343456900402,0.3126395712371594,,,0.2233139794551139,1.1612326931665922,18.66904868244752,2.7244305493523897,77.22197409557839,,1.027244305493524,30.37070120589549,39.52657436355516,25.36846806610093,3.707012058954891,,3.171058508262617,2.635104957570344,94.19383653416703,,6.788744975435463,6.654756587762393,86.55649843680214,,0.2233139794551139,43.01027244305494,37.025457793657885,19.651630192050025,0.0893255917820455,,0.3573023671281822,15.364001786511835,65.11835640911121,19.071013845466727,0.0893255917820455,,,47.78919160339437,33.631085305940154,18.401071907101382,0.1786511835640911,,,1.339883876730683,13.35417597141581,78.51719517641804,6.788744975435463,,0.2233139794551139,17.86511835640911,28.673514962036624,45.95801697186244,7.280035730236713,,9.423849933005808,29.209468512728897,61.188030370701206,0.1786511835640911,,7.949977668602054,92.05002233139794,,8.396605627512283,91.60339437248771,,28.235007511470215,11.176864671728449,13.376507369361324,23.62661902635105,13.756141134435014,65.92228673514963,0.3349709691826708,,58691.26559600288
2018,BAJA CALIFORNIA,0.380718958915203,14237.357488951204,22686.51537471265,28504.371300439903,34694.73241560411,41388.64463750651,48907.95896035942,58988.67523550381,73525.61817130737,98436.01349938916,170044.65488727222,2.5776215582893967,22.788517867603986,50.73227885178676,22.49560632688928,1.4059753954305798,,42.58933801991798,55.77035735207967,,1.6403046280023432,2.2261277094317515,26.01054481546573,60.51552431165788,8.142940831868776,0.1171646162858816,2.987697715289982,0.5272407732864675,5.330990041007615,19.15641476274165,31.810193321616868,10.779144698301112,31.400117164616287,0.995899238429994,3.2806092560046864,36.02811950790861,38.37141183362625,11.364967779730522,5.272407732864675,5.682483889865261,14.938488576449911,8.963093145869948,75.98125366139425,0.1171646162858816,25.89338019917985,12.126537785588752,61.62858816637375,0.3514938488576449,3.5735207967193907,42.70650263620387,35.618043350908025,11.833626244874049,1.1130638547158758,5.155243116578793,1.698886936145284,26.947861745752785,50.497949619215,18.33626244874048,2.1675454012888107,0.3514938488576449,4.92091388400703,44.40538957234915,34.212067955477444,12.126537785588752,0.1171646162858816,4.21792618629174,0.2929115407147041,3.163444639718805,35.50087873462214,51.31810193321616,8.553016988869361,1.1716461628588166,1.4645577035735209,40.12888107791447,25.95196250732279,20.152314001171646,5.506736965436438,6.795547744581136,19.917984768599883,40.8904510837727,39.19156414762742,,10.54481546572935,47.80316344463972,41.18336262448741,0.4686584651435266,38.84007029876977,59.1095489162273,2.0503807850029294,26.72329623120484,8.699472759226714,17.43311853153681,18.09461042765085,27.019963048082555,31.27644340298119,1.962507322788518,3.661394258933802,59141.45419710465
2018,BAJA CALIFORNIA SUR,0.377081404870619,15551.894506027196,25963.08206786035,33202.26668357776,40945.13380574742,48851.79275837035,57538.33381950384,69149.10065142125,83922.95012146095,104070.34804645622,198471.9614238876,0.7840342124019958,9.978617248752672,64.07697790449038,23.59230220955096,1.5680684248039916,,33.143264433357096,66.50035637918745,0.3563791874554526,,0.3563791874554526,28.5816108339273,67.6407697790449,3.278688524590164,,0.142551674982181,0.4989308624376337,7.198859586600142,10.121168923734851,30.71988595866001,26.08695652173913,25.089094796863865,0.2851033499643621,0.7840342124019958,23.734853884533145,55.45260156806842,16.60727013542409,3.2074126870990733,0.2138275124732715,8.05416963649323,18.389166072701357,73.55666429080541,,6.557377049180328,24.875267284390592,68.56735566642908,,1.069137562366358,30.00712758374911,37.20598717034925,26.799714896650038,4.20527441197434,0.7127583749109052,0.0712758374910905,3.0648610121168924,77.4768353528154,17.96151104775481,1.4255167498218104,,0.7127583749109052,27.369921596578763,40.76977904490378,29.08054169636493,1.9957234497505347,0.0712758374910905,0.2851033499643621,4.918032786885246,37.6336421952958,48.61012116892374,8.33927298645759,0.2138275124732715,,22.30933713471133,32.78688524590164,27.156094084105487,16.963649322879544,0.7840342124019958,14.326443335709191,59.729151817533854,25.944404846756957,,3.3499643620812543,44.19101924447613,52.459016393442624,,17.67640769779045,82.10976478973629,0.2138275124732715,24.38227607507722,13.328581610833927,17.793040886412232,22.211332858161086,25.143922364164702,50.64148253741982,0.29935851746258013,0.3741981468282252,67766.68638843129
2018,CAMPECHE,0.429700389438059,8667.04770159055,14702.759441418615,19530.86921866384,24364.372444293826,29633.17318093137,35713.035380344954,44413.34591292494,57515.02311986794,77652.6755714346,152230.43994878582,0.1273074474856779,11.712285168682367,59.07065563335456,26.670910248249523,2.41884150222788,,26.03437301082113,73.83831954169318,,0.1273074474856779,0.3182686187141947,24.95225970719287,59.6435391470401,13.049013367281988,1.9096117122851688,0.1273074474856779,,5.092297899427116,15.78612348822406,47.61298535964354,7.829408020369192,23.55187778485041,0.1273074474856779,0.5728835136855506,21.769573520050923,33.92743475493316,37.937619350732014,5.092297899427116,0.7001909611712286,1.273074474856779,4.073838319541693,94.39847231063018,0.2546148949713558,8.720560152768938,17.441120305537876,73.83831954169318,,2.9917250159134308,31.444939528962447,46.14894971355824,16.613621896880968,2.609802673456397,0.1909611712285168,0.4455760661998727,18.45957988542329,65.75429662635264,14.76766390833864,0.5728835136855506,,3.1190324633991087,22.851686823679184,65.18141311266709,7.001909611712286,0.8274984086569064,1.0184595798854232,0.8911521323997454,5.219605346912794,26.73456397199236,61.68045830681095,5.47422024188415,,1.9096117122851688,33.54551241247613,25.652450668364104,31.12667091024825,6.238064926798217,1.5276893698281349,10.120942075111394,26.03437301082113,63.84468491406747,,2.100572883513686,7.956715467854869,89.94271164863144,,21.45130490133673,78.03946530872055,0.5092297899427116,27.275620623806493,8.935391470401019,15.554655401886464,25.37396562698918,16.163149390393183,51.89369828134946,0.4201145767027371,0.7850625928283471,46442.274192025645
2018,CHIAPAS,0.4286018734364144,5223.159903523813,8677.97479529915,11340.26932549182,13831.715750221165,16628.741917235242,20086.387443883363,24763.325898676343,31625.76557661549,43955.7287227338,87557.79219748665,1.887871853546911,14.416475972540049,35.983981693363845,46.681922196796336,1.0297482837528604,,34.38215102974828,65.33180778032036,,0.2860411899313501,0.5148741418764302,31.8649885583524,42.67734553775744,24.08466819221968,0.6864988558352403,0.17162471395881,0.4004576659038901,7.1510297482837535,19.794050343249427,15.789473684210526,19.73684210526316,36.89931350114416,0.2288329519450801,4.004576659038902,20.4233409610984,38.84439359267734,11.498855835240276,25.11441647597254,0.11441647597254,8.409610983981693,2.631578947368421,88.95881006864988,,14.473684210526317,6.807780320366133,78.71853546910755,,4.290617848970252,33.46681922196797,33.12356979405035,28.03203661327231,1.0869565217391304,,2.231121281464531,16.819221967963387,41.59038901601831,38.901601830663616,0.4576659038901602,,3.260869565217391,30.205949656750576,39.41647597254004,26.65903890160183,0.4576659038901602,,0.2288329519450801,3.432494279176201,18.306636155606405,70.82379862700229,7.208237986270023,,2.688787185354691,32.4370709382151,29.691075514874143,31.750572082379865,2.860411899313501,0.5720823798627002,14.359267734553775,44.96567505720824,40.67505720823799,,5.091533180778033,46.5675057208238,48.340961098398175,,32.951945080091534,66.36155606407323,0.6864988558352403,21.391113653699467,17.913329519450798,14.783562166285277,23.097826086956523,21.97676465411019,41.84067505720824,0.4290617848970251,0.3051106025934401,26369.08615311668
2018,CHIHUAHUA,0.4137350569679637,10861.51910641373,18700.428316038546,24694.32187123681,30224.43175476012,36134.3083851706,42721.04926076896,51644.34323688056,62718.63633839777,85117.05237849931,177151.12205419582,3.7262872628726287,25.677506775067748,47.89972899728998,19.715447154471544,2.9810298102981028,,39.769647696476966,60.23035230352304,,,4.94579945799458,40.040650406504064,35.43360433604336,13.48238482384824,4.336043360433604,1.7615176151761516,0.3387533875338753,6.978319783197833,11.720867208672086,41.73441734417344,10.975609756097562,27.235772357723576,1.016260162601626,7.046070460704606,30.62330623306233,41.05691056910569,11.991869918699187,5.826558265582656,3.4552845528455287,29.471544715447155,,70.52845528455285,,33.40108401084011,,66.26016260162602,0.3387533875338753,10.16260162601626,40.98915989159892,28.794037940379404,13.414634146341465,5.013550135501355,1.6260162601626018,3.387533875338753,29.6070460704607,48.57723577235773,14.29539295392954,3.997289972899729,0.1355013550135501,10.569105691056912,44.918699186991866,27.84552845528455,11.178861788617883,3.861788617886179,1.6260162601626018,0.8130081300813009,7.452574525745257,40.31165311653117,39.295392953929536,11.788617886178862,0.3387533875338753,5.420054200542006,33.60433604336043,26.693766937669377,22.493224932249323,8.536585365853659,3.252032520325204,32.58807588075881,20.663956639566397,46.7479674796748,,18.22493224932249,36.99186991869919,44.78319783197832,,44.986449864498645,53.45528455284553,1.5582655826558265,26.846205962059617,9.307249322493224,17.67163504968383,19.080284552845526,30.59251047055925,36.737804878048784,1.1743450767841013,2.0155826558265586,53996.72127023622
2018,COAHUILA DE ZARAGOZA,0.3911214343938585,12288.187593156616,20583.067962363028,26797.51358677686,32439.54448304226,38562.90356054131,45338.22402520139,54506.20369543762,66723.74036758403,89412.49683193325,168337.01265631517,3.5576923076923075,30.384615384615383,49.23076923076923,15.769230769230768,1.0576923076923077,,55.38461538461539,43.65384615384615,,0.9615384615384616,6.538461538461539,35.19230769230769,41.05769230769231,15.336538461538463,1.6346153846153848,0.2403846153846154,1.201923076923077,3.8461538461538463,26.20192307692308,33.07692307692307,14.038461538461538,21.634615384615387,,13.26923076923077,26.58653846153846,52.30769230769232,5.432692307692308,2.403846153846154,,25.48076923076923,18.31730769230769,56.20192307692308,,31.298076923076923,15.432692307692308,53.26923076923077,,11.682692307692308,37.40384615384615,34.47115384615385,14.134615384615383,2.307692307692308,,4.375,34.80769230769231,47.11538461538461,13.028846153846157,0.6730769230769231,,13.413461538461538,35.96153846153846,36.44230769230769,13.028846153846157,1.0096153846153846,0.1442307692307692,,12.403846153846152,49.51923076923077,34.855769230769226,3.221153846153846,,3.4615384615384617,29.71153846153846,37.21153846153846,21.298076923076923,8.028846153846155,0.2884615384615385,26.25,45.0,28.75,,22.692307692307693,45.52884615384615,31.778846153846157,,44.03846153846154,55.96153846153846,,28.237179487179485,7.626201923076923,23.247377622377623,15.294471153846153,31.708579881656803,29.28485576923077,0.1923076923076923,0.2884615384615385,55498.88947623516
2018,COLIMA,0.3881685233642915,11367.33865656794,19039.919597649183,24841.02114984156,30660.7621209109,37296.5397815983,44077.157510287136,53196.55164787393,65830.3935250079,87036.95841875879,153138.46354087006,1.203369434416366,45.0661853188929,21.660649819494584,30.9265944645006,1.1432009626955475,,38.92900120336943,60.83032490974729,,0.2406738868832731,0.3610108303249097,28.038507821901327,42.59927797833935,27.01564380264741,1.9253910950661852,0.0601684717208182,,,2.6474127557160045,62.99638989169674,19.7352587244284,14.620938628158845,,0.6618531889290011,22.92418772563177,53.00842358604091,21.84115523465704,1.5643802647412757,,9.025270758122744,24.30806257521059,66.66666666666666,,30.62575210589651,23.225030084235858,46.14921780986763,,1.5042117930204573,50.722021660649816,36.52226233453671,10.95066185318893,0.3008423586040915,,0.7220216606498195,35.31889290012033,36.40192539109506,26.47412755716005,1.083032490974729,,0.9025270758122744,53.73044524669074,34.17569193742479,10.649819494584838,0.5415162454873645,,,3.429602888086643,14.139590854392296,58.66425992779784,23.766546329723223,,3.9711191335740073,30.866425992779785,36.04091456077016,24.6690734055355,4.21179302045728,0.2406738868832731,52.76774969915764,24.969915764139596,22.26233453670277,,26.17328519855596,36.22141997593261,37.60529482551143,,53.00842358604091,46.99157641395909,,26.49418371440032,10.258724428399518,18.6321700762134,27.18110709987966,30.019439044709806,32.942238267148014,0.0601684717208182,0.2406738868832731,52648.510594936575
2018,DISTRITO FEDERAL,0.4515727647627137,16310.96579157948,25355.337421179785,31645.267440212807,38535.6975643507,46037.44377958425,55848.902830569365,67729.93545887941,86761.13625417421,120430.0066370495,290385.9396247678,0.2362008950770761,2.250124316260567,54.36350074589756,40.80059671805072,2.3495773247140725,,20.611636001989066,74.32869219293885,0.1367478866235703,4.922923918448533,0.0745897563401292,8.167578319244157,64.3460964694182,25.882645450024867,1.4917951268025855,0.0372948781700646,,0.5842864246643461,3.3814022874191947,18.34908005967181,41.608652411735456,35.92739930382894,0.1491795126802585,0.1118846345101939,11.399801093983092,34.74639482844356,35.218796618597715,18.31178518150174,0.2113376429636996,0.7210343112879164,2.971158627548484,96.27051218299354,0.0372948781700646,1.0069617105917454,5.22128294380905,93.74689209348584,0.0248632521133764,0.4475385380407757,22.252610641471904,51.65340626553954,24.129786176031825,1.2928891098955742,0.2237692690203878,0.1864743908503232,2.100944803580308,55.53207359522625,40.04226752859274,2.138239681750373,,0.7086026852312283,27.75982098458478,45.82297364495276,24.303828940825458,1.2058677274987568,0.1989060169070114,,0.3853804077573347,22.74987568373944,68.63500745897564,8.229736449527598,,0.9075087021382396,21.817503729487814,36.99651914470412,34.24912978617603,5.482347090999503,0.5469915464942815,2.3495773247140725,52.80954748881154,44.84087518647439,,0.5718547986076579,26.09398309298857,73.33416210840377,,18.79661859771258,80.14669318746893,1.0566882148184984,21.942855958892753,17.03288165091994,13.308055693684732,28.760566882148183,15.672455341774091,44.582573622852095,0.2450806279747105,0.30250290071274655,77904.06328023472
2018,DURANGO,0.3931604187092787,9565.653454067264,15857.83423411302,20329.54010101429,24615.99573145796,29928.62116257872,35833.09033973259,43875.68191845824,54245.56557130167,71652.03605465997,129213.66321998184,,16.91906005221932,48.87728459530026,31.958224543080934,2.245430809399477,,25.013054830287206,74.9869451697128,,,0.4699738903394256,36.13577023498695,54.93472584856397,8.355091383812011,0.1044386422976501,,,1.3577023498694516,7.310704960835509,22.87206266318538,39.42558746736293,29.03394255874673,,0.5221932114882507,30.39164490861619,61.6710182767624,5.3785900783289815,2.036553524804177,,12.219321148825063,14.255874673629243,73.52480417754569,,15.300261096605745,21.77545691906005,62.92428198433421,,1.723237597911227,32.84595300261097,51.54046997389033,12.79373368146214,1.0966057441253263,,,17.44125326370757,46.527415143603136,35.14360313315927,0.8877284595300261,,2.088772845953003,39.007832898172325,46.78851174934726,11.697127937336814,0.4177545691906005,,0.2088772845953002,2.924281984334204,24.02088772845953,70.07832898172323,2.7676240208877285,,0.3655352480417754,39.63446475195823,34.93472584856397,24.02088772845953,1.0443864229765014,,11.592689295039165,54.15143603133159,34.25587467362924,,5.013054830287206,46.47519582245431,48.51174934725849,,32.48041775456919,67.51958224543081,,30.37597911227154,12.030026109660573,18.485639686684074,20.953002610966056,25.37055633661378,43.8940693770981,,,43511.76817873656
