year,gini,decil_1,decil_2,decil_3,decil_4,decil_5,decil_6,decil_7,decil_8,decil_9,decil_10,p1_Respuesta_1,p1_Respuesta_2,p1_Respuesta_3,p1_Respuesta_4,p1_Respuesta_5,p1_Respuesta_6,p10_Respuesta_1,p10_Respuesta_2,p10_Respuesta_3,p10_Respuesta_4,p11_Respuesta_1,p11_Respuesta_2,p11_Respuesta_3,p11_Respuesta_4,p11_Respuesta_5,p11_Respuesta_6,p12_Respuesta_1,p12_Respuesta_2,p12_Respuesta_3,p12_Respuesta_4,p12_Respuesta_5,p12_Respuesta_6,p12_Respuesta_7,p13_Respuesta_1,p13_Respuesta_2,p13_Respuesta_3,p13_Respuesta_4,p13_Respuesta_5,p13_Respuesta_6,p14_Respuesta_1,p14_Respuesta_2,p14_Respuesta_3,p14_Respuesta_4,p15_Respuesta_1,p15_Respuesta_2,p15_Respuesta_3,p15_Respuesta_4,p2_Respuesta_1,p2_Respuesta_2,p2_Respuesta_3,p2_Respuesta_4,p2_Respuesta_5,p2_Respuesta_6,p3_Respuesta_1,p3_Respuesta_2,p3_Respuesta_3,p3_Respuesta_4,p3_Respuesta_5,p3_Respuesta_6,p4_Respuesta_1,p4_Respuesta_2,p4_Respuesta_3,p4_Respuesta_4,p4_Respuesta_5,p4_Respuesta_6,p5_Respuesta_1,p5_Respuesta_2,p5_Respuesta_3,p5_Respuesta_4,p5_Respuesta_5,p5_Respuesta_6,p6_Respuesta_1,p6_Respuesta_2,p6_Respuesta_3,p6_Respuesta_4,p6_Respuesta_5,p6_Respuesta_6,p7_Respuesta_1,p7_Respuesta_2,p7_Respuesta_3,p7_Respuesta_4,p8_Respuesta_1,p8_Respuesta_2,p8_Respuesta_3,p8_Respuesta_4,p9_Respuesta_1,p9_Respuesta_2,p9_Respuesta_3,Percepcion_Economica_Personal_Positiva,Percepcion_Economica_Personal_Negativa,Percepcion_Naciona_Positiva,Percepcion_Nacional_Negativa,Consumo_Ahorro_Positivo,Consumo_Ahorro_Negativo,Incertidumbre_Economica_Personal,Incertidumbre_Economica_Nacional,ingreso_promedio_total
2018,0.427890170921859,9151.96375439752,16166.25424018117,21512.590567361494,26795.698950022677,32439.43397526028,39097.970471596906,47447.31030365377,59115.99393564464,78920.53334005026,167761.9370722842,0.829269441892242,14.289584658515324,48.92218531344971,33.004688199401606,2.944848870355973,0.0094235163851391,27.31288430277758,71.2665206021627,0.1013028011402454,1.3192922939194762,0.9835795226988951,21.50446439088746,51.44297594647442,22.367894079675832,2.858859283341579,0.8422267769218084,0.2143849977619148,2.97783117770396,11.096190543501308,23.68954225269159,20.679906707187783,40.90512874879261,0.4370155723608264,2.490164204773011,19.731665370933165,41.9664522816689,20.31003368907108,14.05517468843499,1.446509765118854,7.363300115438076,7.494051405281881,85.06961622729521,0.0730322519848281,10.62383678469621,9.092515372111103,80.16820976747474,0.1154380757179541,2.5125450561877165,31.31434494781728,40.98758451716258,19.88715339128796,3.9932150682027,1.3051570193417674,0.8269135627959574,14.82908097156454,52.90715480481541,28.90545857186609,2.50429947935072,0.0270926096072749,2.518434753928428,33.01646759488303,41.64251890592975,18.17678516738521,3.526751007138314,1.11904257073527,0.1566659599029377,4.056823803802389,27.22571677621504,58.8533936438382,9.588427921879047,0.1189718943623813,1.1673380922091077,25.34101349918722,31.37088604612811,29.82425141941716,9.881734869366504,2.414776073691898,13.322496289490424,37.267651424128914,49.38393761632153,0.0259146700591325,6.135887106273706,31.18594953706976,62.58628407190143,0.0918792847551063,26.119631540509346,72.41029990340895,1.470068556081702,23.71634037741183,14.117899969373571,13.982927729482254,23.360308148985794,19.219171056756753,40.819793572638304,0.4709616484300206,1.10431832638349,49840.96866104529
2020,0.4163867978041876,9937.559700470323,16862.254149039338,22273.591621840864,27558.012463733616,33365.86232225327,40106.81628544297,48668.242292553936,60595.58948681546,80436.24617526999,162882.2031334971,0.9289903036637056,12.595560200507077,44.38057636106756,37.62410729838008,4.453347268187889,0.0174185681936944,26.0833381718245,71.22065455108479,0.2341829723818924,2.4618243047088195,1.201881205364919,23.05057190965569,46.352745359886974,25.115639938841472,3.193404168843988,1.0857574174069555,0.1703148890050126,1.6954073041862625,11.82720780351855,28.392266155722,19.87845710193733,37.76152044746367,0.2748262981671796,2.2644138651802823,20.108769281387293,35.80870541330391,22.83574290193346,17.360506299715496,1.6218622384795525,6.727438115698001,7.2364473862470735,85.91418452069907,0.1219299773558613,10.631132787551527,9.766010567264704,79.4867328572258,0.1161237879579631,2.6495577619075266,34.16361841723277,38.04021753856278,21.059048946176624,2.6979426735566783,1.389614662563626,0.9154425284019432,13.243918016605702,48.5803866922139,34.35135187443148,2.8276142367764034,0.0812866515705742,2.759875360467592,35.845477946157274,38.55116220557781,19.117846290812672,2.374731463740347,1.350906733244305,0.5825543362557819,7.877063616481836,27.724554374963716,54.33044959259904,9.27248446844336,0.2128936112562658,1.844432832065649,26.917494048655865,32.08693800925119,28.61677214577406,9.181520834542956,1.352842129710271,12.692330023805376,32.067584044591534,55.1936364164199,0.0464495151831852,4.923648609417639,31.041823917629525,63.89904972033521,0.1354777526176237,23.418297238189243,75.31595347306896,1.2657492887417987,22.721231944363804,15.563248756507772,14.075654647854611,23.73352493758346,18.09178841054821,42.492274542440015,0.5313543024743163,0.8656060694033172,50268.63776309169
2022,0.4040082788421404,13408.989203419762,22420.099205218856,29200.23212566061,35946.074021017164,43340.258421261824,51923.944446351336,62410.02137532932,76733.0851709185,100864.06090658794,200617.66320151783,1.3800464152301526,19.514253447013417,45.27470618166474,30.63281085173188,3.191977859687008,0.0062052446727974,30.5955793836951,66.0808915695546,0.1452027253434603,3.1783263214068533,1.4917408193405066,25.87835238343448,45.76119736401206,22.533725504796653,3.2962259701900045,1.038757958226293,0.1625774104272931,1.2931729898109885,7.82977772813582,21.736972088809463,17.39081871998213,51.28510617173635,0.301574891097956,3.560569393251176,23.17658885289847,43.34239299055562,17.62910011541755,10.630825173436588,1.660523474440597,7.3854822095635235,7.6510666815592545,84.83934621542127,0.1241048934559489,11.28485796194944,9.933355672214155,78.64527098303486,0.1365153828015438,3.8472516971344177,34.94545589932611,38.97141864303709,17.923228712908152,2.989686883353811,1.322958164240416,1.5451059235265647,19.973441552800427,48.600717326284176,27.50040334090373,2.356751926728471,0.0235799297566303,3.852215892872656,36.766074686324885,39.32884073619023,16.498504536033856,2.395224443699815,1.1591397048785634,0.8017176117254302,14.229867083659109,30.01104533551758,47.38200727254676,7.423954726534868,0.1514079700162577,2.055177035630515,25.731908609156456,35.570944562344096,27.620785087556005,7.553023815729054,1.4681608895838762,17.78299018330293,34.14870248333892,48.03604006105961,0.0322672722985467,7.610112066718791,33.12235501445822,59.17693634660015,0.0905965722228427,28.59624955011976,70.11802375367661,1.2857266962036311,24.49996070011707,12.936073569380842,15.647144966926044,19.67093587500155,20.095541674900552,39.71067012505636,0.4877322312818795,0.8954168062846717,63686.44280772831
